Datetime,Pressure,Temperature,Salinity,Oxygen,Turbidity
2023-01-13 18:46:46.100000,25.42,11.53,32.105,244.0,-0.4
2023-01-13 18:46:46.300000,25.42,11.529,32.107,244.0,-0.4
2023-01-13 18:46:46.500000,25.39,11.533,32.107,244.0,-0.4
2023-01-13 18:46:46.700000,25.31,11.537,32.105,244.0,-0.4
2023-01-13 18:46:46.900000,25.25,11.548,32.099,244.0,-0.4
2023-01-13 18:46:47.100000,25.12,11.551,32.098,244.0,-0.41
2023-01-13 18:46:47.300000,24.97,11.554,32.093,245.2,-0.41
2023-01-13 18:46:47.500000,24.83,11.552,32.085,245.2,-0.41
2023-01-13 18:46:47.700000,24.7,11.545,32.08,245.2,-0.41
2023-01-13 18:46:47.900000,24.57,11.547,32.078,245.2,-0.41
2023-01-13 18:46:48.100000,24.41,11.574,32.08,245.2,-0.41
2023-01-13 18:46:48.300000,24.22,11.619,32.067,245.2,-0.42
2023-01-13 18:46:48.500000,24.09,11.638,32.066,245.2,-0.42
2023-01-13 18:46:48.700000,23.94,11.641,32.073,245.2,-0.42
2023-01-13 18:46:48.900000,23.82,11.65,32.067,245.2,-0.42
2023-01-13 18:46:49.100000,23.67,11.662,32.065,245.2,-0.42
2023-01-13 18:46:49.300000,23.52,11.664,32.061,245.2,-0.43
2023-01-13 18:46:49.500000,23.48,11.663,32.055,245.2,-0.43
2023-01-13 18:46:49.700000,23.29,11.669,32.047,245.2,-0.43
2023-01-13 18:46:49.900000,23.14,11.674,32.048,245.2,-0.43
2023-01-13 18:46:50.100000,22.93,11.688,32.042,245.2,-0.43
2023-01-13 18:46:50.300000,22.74,11.706,32.035,247.8,-0.43
2023-01-13 18:46:50.500000,22.57,11.708,32.038,247.8,-0.44
2023-01-13 18:46:50.700000,22.47,11.72,32.031,247.8,-0.44
2023-01-13 18:46:50.900000,22.32,11.73,32.029,247.8,-0.44
2023-01-13 18:46:51.100000,22.26,11.736,32.027,247.8,-0.44
2023-01-13 18:46:51.300000,22.09,11.745,32.023,247.8,-0.44
2023-01-13 18:46:51.500000,21.96,11.748,32.023,247.8,-0.44
2023-01-13 18:46:51.700000,21.82,11.755,32.02,247.8,-0.44
2023-01-13 18:46:51.900000,21.77,11.766,32.017,247.8,-0.44
2023-01-13 18:46:52.100000,21.65,11.809,32.005,247.8,-0.44
2023-01-13 18:46:52.300000,21.52,11.842,32.002,247.8,-0.44
2023-01-13 18:46:52.500000,21.35,11.872,31.994,247.8,-0.44
2023-01-13 18:46:52.700000,21.14,11.889,31.995,247.8,-0.45
2023-01-13 18:46:52.900000,20.99,11.909,31.989,247.8,-0.45
2023-01-13 18:46:53.100000,20.89,11.928,31.98,247.8,-0.45
2023-01-13 18:46:53.300000,20.76,11.938,31.975,247.8,-0.45
2023-01-13 18:46:53.500000,20.59,11.941,31.98,255.1,-0.45
2023-01-13 18:46:53.700000,20.47,11.954,31.978,255.1,-0.45
2023-01-13 18:46:53.900000,20.36,11.959,31.975,255.1,-0.46
2023-01-13 18:46:54.100000,20.22,11.972,31.974,255.1,-0.46
2023-01-13 18:46:54.300000,20.11,11.997,31.966,255.1,-0.46
2023-01-13 18:46:54.500000,19.96,12.006,31.964,255.1,-0.46
2023-01-13 18:46:54.700000,19.81,12.036,31.962,255.1,-0.46
2023-01-13 18:46:54.900000,19.56,12.082,31.943,255.1,-0.47
2023-01-13 18:46:55.100000,19.39,12.109,31.937,255.1,-0.47
2023-01-13 18:46:55.300000,19.27,12.126,31.93,255.1,-0.47
2023-01-13 18:46:55.400000,19.18,12.134,31.926,255.1,-0.47
2023-01-13 18:46:55.700000,19.14,12.149,31.92,255.1,-0.47
2023-01-13 18:46:55.900000,18.93,12.171,31.919,255.1,-0.47
2023-01-13 18:46:56,18.8,12.168,31.922,255.1,-0.47
2023-01-13 18:46:56.300000,18.66,12.185,31.918,255.1,-0.47
2023-01-13 18:46:56.500000,18.59,12.206,31.91,268.3,-0.47
2023-01-13 18:46:56.700000,18.51,12.215,31.908,268.3,-0.47
2023-01-13 18:46:56.900000,18.42,12.223,31.907,268.3,-0.47
2023-01-13 18:46:57.100000,18.32,12.235,31.904,268.3,-0.48
2023-01-13 18:46:57.300000,18.17,12.242,31.9,268.3,-0.48
2023-01-13 18:46:57.400000,17.94,12.263,31.903,268.3,-0.48
2023-01-13 18:46:57.600000,17.82,12.289,31.902,268.3,-0.48
2023-01-13 18:46:57.800000,17.63,12.319,31.886,268.3,-0.48
2023-01-13 18:46:58,17.52,12.342,31.874,268.3,-0.48
2023-01-13 18:46:58.200000,17.35,12.358,31.876,268.3,-0.48
2023-01-13 18:46:58.400000,17.29,12.39,31.861,268.3,-0.48
2023-01-13 18:46:58.600000,17.22,12.396,31.861,268.3,-0.48
2023-01-13 18:46:58.800000,17.16,12.408,31.858,268.3,-0.48
2023-01-13 18:46:59,17.01,12.434,31.844,268.3,-0.48
2023-01-13 18:46:59.200000,17.02,12.451,31.841,268.3,-0.48
2023-01-13 18:46:59.400000,16.87,12.468,31.838,282.6,-0.48
2023-01-13 18:46:59.600000,16.66,12.479,31.84,282.6,-0.48
2023-01-13 18:46:59.800000,16.53,12.523,31.835,282.6,-0.48
2023-01-13 18:47:00,16.43,12.59,31.809,282.6,-0.48
2023-01-13 18:47:00.200000,16.23,12.663,31.798,282.6,-0.48
2023-01-13 18:47:00.400000,16.15,12.75,31.777,282.6,-0.49
2023-01-13 18:47:00.600000,16.03,12.835,31.738,282.6,-0.49
2023-01-13 18:47:00.800000,16.0,12.886,31.71,282.6,-0.49
2023-01-13 18:47:01,15.9,12.921,31.71,282.6,-0.49
2023-01-13 18:47:01.200000,15.83,12.936,31.702,282.6,-0.49
2023-01-13 18:47:01.400000,15.75,12.945,31.701,282.6,-0.49
2023-01-13 18:47:01.600000,15.71,12.955,31.7,282.6,-0.5
2023-01-13 18:47:01.800000,15.71,12.96,31.699,282.6,-0.5
2023-01-13 18:47:02,15.67,12.964,31.694,282.6,-0.5
2023-01-13 18:47:02.200000,15.6,12.96,31.698,282.6,-0.5
2023-01-13 18:47:02.400000,15.44,12.973,31.696,294.0,-0.5
2023-01-13 18:47:02.600000,15.33,13.022,31.687,294.0,-0.5
2023-01-13 18:47:02.800000,15.18,13.08,31.684,294.0,-0.5
2023-01-13 18:47:03,15.06,13.139,31.664,294.0,-0.5
2023-01-13 18:47:03.200000,15.01,13.169,31.65,294.0,-0.5
2023-01-13 18:47:03.400000,14.87,13.192,31.646,294.0,-0.5
2023-01-13 18:47:03.600000,14.8,13.202,31.647,294.0,-0.5
2023-01-13 18:47:03.800000,14.68,13.222,31.641,294.0,-0.51
2023-01-13 18:47:04,14.7,13.239,31.641,294.0,-0.51
2023-01-13 18:47:04.200000,14.59,13.264,31.633,294.0,-0.51
2023-01-13 18:47:04.400000,14.47,13.279,31.632,294.0,-0.51
2023-01-13 18:47:04.600000,14.32,13.294,31.627,294.0,-0.51
2023-01-13 18:47:04.800000,14.21,13.301,31.626,294.0,-0.51
2023-01-13 18:47:05,14.05,13.322,31.618,294.0,-0.51
2023-01-13 18:47:05.200000,13.9,13.34,31.612,294.0,-0.51
2023-01-13 18:47:05.400000,13.79,13.35,31.607,306.2,-0.51
2023-01-13 18:47:05.600000,13.77,13.358,31.61,306.2,-0.51
2023-01-13 18:47:05.800000,13.65,13.371,31.606,306.2,-0.51
2023-01-13 18:47:06,13.58,13.396,31.604,306.2,-0.51
2023-01-13 18:47:06.200000,13.48,13.42,31.604,306.2,-0.51
2023-01-13 18:47:06.400000,13.39,13.43,31.604,306.2,-0.51
2023-01-13 18:47:06.600000,13.29,13.449,31.601,306.2,-0.51
2023-01-13 18:47:06.800000,13.25,13.461,31.598,306.2,-0.51
2023-01-13 18:47:07,13.16,13.468,31.596,306.2,-0.51
2023-01-13 18:47:07.200000,13.03,13.476,31.597,306.2,-0.51
2023-01-13 18:47:07.400000,12.91,13.492,31.596,306.2,-0.51
2023-01-13 18:47:07.600000,12.76,13.516,31.588,306.2,-0.51
2023-01-13 18:47:07.800000,12.64,13.54,31.58,306.2,-0.51
2023-01-13 18:47:08,12.51,13.558,31.572,306.2,-0.51
2023-01-13 18:47:08.200000,12.47,13.584,31.562,306.2,-0.51
2023-01-13 18:47:08.400000,12.34,13.626,31.547,317.3,-0.51
2023-01-13 18:47:08.600000,12.36,13.662,31.535,317.3,-0.51
2023-01-13 18:47:08.800000,12.23,13.692,31.53,317.3,-0.51
2023-01-13 18:47:09,12.19,13.716,31.521,317.3,-0.51
2023-01-13 18:47:09.200000,12.13,13.725,31.524,317.3,-0.51
2023-01-13 18:47:09.400000,12.07,13.758,31.517,317.3,-0.51
2023-01-13 18:47:09.600000,11.96,13.777,31.507,317.3,-0.51
2023-01-13 18:47:09.800000,11.94,13.795,31.5,317.3,-0.51
2023-01-13 18:47:10,11.83,13.813,31.497,317.3,-0.51
2023-01-13 18:47:10.200000,11.69,13.819,31.498,317.3,-0.51
2023-01-13 18:47:10.400000,11.58,13.824,31.496,317.3,-0.5
2023-01-13 18:47:10.600000,11.46,13.836,31.49,317.3,-0.5
2023-01-13 18:47:10.800000,11.39,13.841,31.492,317.3,-0.5
2023-01-13 18:47:11,11.27,13.855,31.488,317.3,-0.5
2023-01-13 18:47:11.200000,11.2,13.878,31.481,317.3,-0.5
2023-01-13 18:47:11.400000,11.14,13.903,31.477,329.0,-0.5
2023-01-13 18:47:11.600000,11.05,13.907,31.476,329.0,-0.49
2023-01-13 18:47:11.800000,10.97,13.912,31.474,329.0,-0.49
2023-01-13 18:47:12,10.89,13.916,31.474,329.0,-0.49
2023-01-13 18:47:12.200000,10.82,13.92,31.472,329.0,-0.49
2023-01-13 18:47:12.400000,10.68,13.931,31.471,329.0,-0.49
2023-01-13 18:47:12.600000,10.65,13.947,31.474,329.0,-0.48
2023-01-13 18:47:12.800000,10.44,13.971,31.48,329.0,-0.48
2023-01-13 18:47:13,10.28,14.004,31.477,329.0,-0.48
2023-01-13 18:47:13.200000,10.15,14.024,31.472,329.0,-0.48
2023-01-13 18:47:13.400000,10.07,14.048,31.462,329.0,-0.48
2023-01-13 18:47:13.600000,10.02,14.071,31.459,329.0,-0.48
2023-01-13 18:47:13.800000,9.92,14.098,31.454,329.0,-0.47
2023-01-13 18:47:14,9.83,14.12,31.454,329.0,-0.47
2023-01-13 18:47:14.200000,9.73,14.144,31.449,329.0,-0.47
2023-01-13 18:47:14.400000,9.67,14.161,31.443,344.6,-0.47
2023-01-13 18:47:14.600000,9.6,14.174,31.443,344.6,-0.47
2023-01-13 18:47:14.800000,9.54,14.176,31.448,344.6,-0.47
2023-01-13 18:47:15,9.46,14.208,31.435,344.6,-0.47
2023-01-13 18:47:15.200000,9.35,14.229,31.438,344.6,-0.47
2023-01-13 18:47:15.400000,9.12,14.276,31.433,344.6,-0.47
2023-01-13 18:47:15.600000,9.05,14.329,31.421,344.6,-0.47
2023-01-13 18:47:15.800000,8.93,14.361,31.411,344.6,-0.47
2023-01-13 18:47:16,8.82,14.392,31.401,344.6,-0.46
2023-01-13 18:47:16.200000,8.76,14.448,31.373,344.6,-0.46
2023-01-13 18:47:16.400000,8.72,14.502,31.352,344.6,-0.46
2023-01-13 18:47:16.600000,8.68,14.503,31.356,344.6,-0.46
2023-01-13 18:47:16.800000,8.61,14.511,31.357,344.6,-0.46
2023-01-13 18:47:17,8.59,14.513,31.354,344.6,-0.46
2023-01-13 18:47:17.200000,8.4,14.51,31.353,344.6,-0.46
2023-01-13 18:47:17.400000,8.32,14.503,31.352,360.9,-0.46
2023-01-13 18:47:17.600000,8.21,14.495,31.34,360.9,-0.46
2023-01-13 18:47:17.800000,8.09,14.487,31.327,360.9,-0.46
2023-01-13 18:47:18,7.98,14.486,31.321,360.9,-0.46
2023-01-13 18:47:18.200000,7.86,14.498,31.317,360.9,-0.45
2023-01-13 18:47:18.400000,7.85,14.518,31.303,360.9,-0.45
2023-01-13 18:47:18.600000,7.75,14.534,31.293,360.9,-0.45
2023-01-13 18:47:18.800000,7.73,14.547,31.29,360.9,-0.45
2023-01-13 18:47:19,7.67,14.552,31.29,360.9,-0.45
2023-01-13 18:47:19.200000,7.66,14.563,31.284,360.9,-0.45
2023-01-13 18:47:19.400000,7.64,14.566,31.286,360.9,-0.45
2023-01-13 18:47:19.600000,7.58,14.564,31.282,360.9,-0.45
2023-01-13 18:47:19.800000,7.52,14.569,31.277,360.9,-0.45
2023-01-13 18:47:20,7.5,14.575,31.275,360.9,-0.45
2023-01-13 18:47:20.200000,7.35,14.637,31.27,360.9,-0.45
2023-01-13 18:47:20.400000,7.18,14.709,31.256,373.1,-0.44
2023-01-13 18:47:20.600000,7.07,14.796,31.215,373.1,-0.44
2023-01-13 18:47:20.800000,6.93,14.858,31.193,373.1,-0.44
2023-01-13 18:47:21,6.89,14.971,31.13,373.1,-0.44
2023-01-13 18:47:21.100000,6.87,15.032,31.096,373.1,-0.44
2023-01-13 18:47:21.400000,6.82,15.057,31.094,373.1,-0.44
2023-01-13 18:47:21.600000,6.78,15.079,31.079,373.1,-0.44
2023-01-13 18:47:21.700000,6.82,15.113,31.054,373.1,-0.44
2023-01-13 18:47:22,6.74,15.137,31.04,373.1,-0.44
2023-01-13 18:47:22.200000,6.61,15.153,31.019,373.1,-0.44
2023-01-13 18:47:22.400000,6.42,15.21,30.971,373.1,-0.44
2023-01-13 18:47:22.600000,6.32,15.235,30.954,373.1,-0.44
2023-01-13 18:47:22.800000,6.25,15.319,30.883,373.1,-0.43
2023-01-13 18:47:22.900000,6.15,15.39,30.799,373.1,-0.43
2023-01-13 18:47:23.100000,6.11,15.489,30.699,373.1,-0.43
2023-01-13 18:47:23.300000,6.02,15.59,30.613,386.2,-0.43
2023-01-13 18:47:23.500000,6.02,15.642,30.529,386.2,-0.43
2023-01-13 18:47:23.700000,5.9,15.683,30.456,386.2,-0.43
2023-01-13 18:47:23.900000,5.77,15.708,30.44,386.2,-0.43
2023-01-13 18:47:24.100000,5.62,15.824,30.29,386.2,-0.43
2023-01-13 18:47:24.300000,5.5,15.943,30.06,386.2,-0.43
2023-01-13 18:47:24.500000,5.33,16.039,29.906,386.2,-0.43
2023-01-13 18:47:24.700000,5.27,16.092,29.765,386.2,-0.43
2023-01-13 18:47:24.900000,5.2,16.258,29.517,386.2,-0.42
2023-01-13 18:47:25.100000,5.12,16.469,29.208,386.2,-0.42
2023-01-13 18:47:25.300000,5.07,16.572,29.037,386.2,-0.42
2023-01-13 18:47:25.500000,5.07,16.632,28.905,386.2,-0.42
2023-01-13 18:47:25.700000,4.93,16.717,28.738,386.2,-0.42
2023-01-13 18:47:25.900000,4.86,16.815,28.477,386.2,-0.41
2023-01-13 18:47:26.100000,4.76,16.928,28.169,386.2,-0.41
