Datetime,Pressure,Temperature,Salinity,Oxygen,Turbidity
2023-01-13 15:32:11.100000,0.65,17.956,16.682,294.2,-0.05
2023-01-13 15:32:11.300000,0.7,17.955,16.68,294.2,-0.05
2023-01-13 15:32:11.500000,0.72,17.955,16.679,294.2,-0.05
2023-01-13 15:32:11.700000,0.69,17.956,16.678,294.2,-0.05
2023-01-13 15:32:11.900000,0.76,17.955,16.679,294.2,-0.05
2023-01-13 15:32:12.100000,0.8,17.955,16.68,294.2,-0.05
2023-01-13 15:32:12.300000,0.86,17.953,16.694,294.2,-0.05
2023-01-13 15:32:12.500000,0.9,17.951,16.709,294.2,-0.05
2023-01-13 15:32:12.700000,0.9,17.952,16.704,294.2,-0.05
2023-01-13 15:32:12.900000,0.91,17.954,16.693,294.2,-0.05
2023-01-13 15:32:13.100000,0.8,17.955,16.679,294.2,-0.05
2023-01-13 15:32:13.300000,0.86,17.956,16.657,294.2,-0.05
2023-01-13 15:32:13.500000,0.82,17.956,16.647,294.2,-0.05
2023-01-13 15:32:13.700000,0.88,17.955,16.65,294.2,-0.05
2023-01-13 15:32:13.900000,0.91,17.953,16.656,294.2,-0.05
2023-01-13 15:32:14.100000,0.95,17.952,16.67,294.2,-0.05
2023-01-13 15:32:14.300000,1.03,17.944,16.69,294.2,-0.05
2023-01-13 15:32:14.500000,1.18,17.948,16.731,294.2,-0.05
2023-01-13 15:32:14.700000,1.28,17.936,16.767,294.2,-0.05
2023-01-13 15:32:14.900000,1.39,17.929,16.785,294.2,-0.05
2023-01-13 15:32:15.100000,1.39,17.932,16.786,294.1,-0.05
2023-01-13 15:32:15.300000,1.49,17.932,16.793,294.1,-0.05
2023-01-13 15:32:15.500000,1.58,17.909,16.812,294.1,-0.05
2023-01-13 15:32:15.700000,1.66,17.91,16.813,294.1,-0.06
2023-01-13 15:32:15.900000,1.69,17.917,16.811,294.1,-0.06
2023-01-13 15:32:16.100000,1.73,17.918,16.812,294.1,-0.06
2023-01-13 15:32:16.300000,1.83,17.914,16.812,294.1,-0.06
2023-01-13 15:32:16.500000,1.87,17.916,16.811,294.1,-0.06
2023-01-13 15:32:16.700000,1.92,17.914,16.813,294.1,-0.06
2023-01-13 15:32:16.900000,1.98,17.881,16.819,294.1,-0.06
2023-01-13 15:32:17.100000,2.06,17.847,16.82,294.1,-0.06
2023-01-13 15:32:17.300000,2.21,17.829,16.818,294.1,-0.06
2023-01-13 15:32:17.500000,2.32,17.79,16.825,294.1,-0.06
2023-01-13 15:32:17.700000,2.4,17.547,17.888,294.1,-0.06
2023-01-13 15:32:17.900000,2.46,17.596,18.534,294.1,-0.06
2023-01-13 15:32:18.100000,2.55,17.634,18.701,294.7,-0.06
2023-01-13 15:32:18.300000,2.59,17.637,18.714,294.7,-0.06
2023-01-13 15:32:18.500000,2.7,17.672,18.853,294.7,-0.06
2023-01-13 15:32:18.700000,2.76,17.755,19.267,294.7,-0.06
2023-01-13 15:32:18.900000,2.82,17.856,20.069,294.7,-0.06
2023-01-13 15:32:19.100000,2.89,17.895,20.473,294.7,-0.06
2023-01-13 15:32:19.300000,2.99,17.911,20.595,294.7,-0.06
2023-01-13 15:32:19.500000,3.03,17.911,20.703,294.7,-0.06
2023-01-13 15:32:19.700000,3.05,17.925,20.859,294.7,-0.06
2023-01-13 15:32:19.900000,3.16,17.942,21.195,294.7,-0.06
2023-01-13 15:32:20.100000,3.24,17.964,21.597,294.7,-0.07
2023-01-13 15:32:20.300000,3.31,17.981,22.065,294.7,-0.07
2023-01-13 15:32:20.500000,3.45,17.977,22.281,294.7,-0.07
2023-01-13 15:32:20.700000,3.48,17.97,22.342,294.7,-0.07
2023-01-13 15:32:20.900000,3.52,17.966,22.352,294.7,-0.07
2023-01-13 15:32:21.100000,3.6,17.931,22.534,295.6,-0.08
2023-01-13 15:32:21.300000,3.64,17.846,22.899,295.6,-0.08
2023-01-13 15:32:21.500000,3.79,17.718,23.526,295.6,-0.08
2023-01-13 15:32:21.700000,3.81,17.659,23.827,295.6,-0.08
2023-01-13 15:32:21.900000,3.96,17.515,24.239,295.6,-0.08
2023-01-13 15:32:22.100000,4.06,17.321,24.814,295.6,-0.08
2023-01-13 15:32:22.300000,4.13,17.169,25.241,295.6,-0.09
2023-01-13 15:32:22.500000,4.25,17.035,25.658,295.6,-0.09
2023-01-13 15:32:22.700000,4.36,16.917,26.083,295.6,-0.09
2023-01-13 15:32:22.900000,4.4,16.917,26.123,295.6,-0.09
2023-01-13 15:32:23.100000,4.46,17.044,25.913,295.6,-0.09
2023-01-13 15:32:23.300000,4.44,16.948,26.056,295.6,-0.09
2023-01-13 15:32:23.500000,4.59,16.929,26.155,295.6,-0.1
2023-01-13 15:32:23.700000,4.63,16.692,26.791,295.6,-0.1
2023-01-13 15:32:23.900000,4.7,16.426,27.459,295.6,-0.1
2023-01-13 15:32:24.100000,4.86,16.255,27.924,298.3,-0.1
2023-01-13 15:32:24.300000,4.93,16.143,28.227,298.3,-0.1
2023-01-13 15:32:24.500000,5.01,16.098,28.391,298.3,-0.1
2023-01-13 15:32:24.700000,5.05,16.048,28.515,298.3,-0.1
2023-01-13 15:32:24.900000,5.12,16.022,28.543,298.3,-0.1
2023-01-13 15:32:25.100000,5.2,16.119,28.428,298.3,-0.1
2023-01-13 15:32:25.300000,5.26,16.141,28.409,298.3,-0.1
2023-01-13 15:32:25.500000,5.31,16.047,28.498,298.3,-0.1
2023-01-13 15:32:25.700000,5.39,15.978,28.62,298.3,-0.11
2023-01-13 15:32:25.900000,5.43,15.757,29.272,298.3,-0.11
2023-01-13 15:32:26.100000,5.54,15.608,29.933,298.3,-0.11
2023-01-13 15:32:26.300000,5.64,15.515,30.324,298.3,-0.11
2023-01-13 15:32:26.500000,5.71,15.417,30.639,298.3,-0.11
2023-01-13 15:32:26.700000,5.79,15.382,30.753,298.3,-0.11
2023-01-13 15:32:26.900000,5.85,15.333,30.829,298.3,-0.11
2023-01-13 15:32:27.100000,5.92,15.375,30.762,324.7,-0.11
2023-01-13 15:32:27.300000,6.0,15.435,30.687,324.7,-0.11
2023-01-13 15:32:27.500000,6.04,15.275,30.851,324.7,-0.11
2023-01-13 15:32:27.700000,6.13,15.047,31.095,324.7,-0.11
2023-01-13 15:32:27.800000,6.21,14.968,31.188,324.7,-0.11
2023-01-13 15:32:28,6.28,14.933,31.219,324.7,-0.11
2023-01-13 15:32:28.300000,6.34,14.91,31.231,324.7,-0.11
2023-01-13 15:32:28.500000,6.38,14.888,31.242,324.7,-0.11
2023-01-13 15:32:28.700000,6.47,14.844,31.263,324.7,-0.11
2023-01-13 15:32:28.900000,6.51,14.808,31.283,324.7,-0.12
2023-01-13 15:32:29.100000,6.63,14.773,31.289,324.7,-0.12
2023-01-13 15:32:29.200000,6.72,14.705,31.314,324.7,-0.12
2023-01-13 15:32:29.500000,6.82,14.674,31.315,324.7,-0.12
2023-01-13 15:32:29.700000,6.87,14.622,31.332,324.7,-0.12
2023-01-13 15:32:29.900000,6.95,14.599,31.335,324.7,-0.12
2023-01-13 15:32:30.100000,7.03,14.592,31.337,368.5,-0.13
2023-01-13 15:32:30.300000,7.1,14.596,31.341,368.5,-0.13
2023-01-13 15:32:30.400000,7.12,14.636,31.313,368.5,-0.13
2023-01-13 15:32:30.600000,7.27,14.616,31.321,368.5,-0.13
2023-01-13 15:32:30.800000,7.29,14.544,31.351,368.5,-0.13
2023-01-13 15:32:31,7.43,14.504,31.361,368.5,-0.13
2023-01-13 15:32:31.200000,7.52,14.466,31.37,368.5,-0.13
2023-01-13 15:32:31.400000,7.62,14.427,31.379,368.5,-0.13
2023-01-13 15:32:31.600000,7.69,14.391,31.388,368.5,-0.13
2023-01-13 15:32:31.800000,7.77,14.37,31.389,368.5,-0.13
2023-01-13 15:32:32,7.83,14.329,31.397,368.5,-0.13
2023-01-13 15:32:32.200000,7.92,14.312,31.402,368.5,-0.14
2023-01-13 15:32:32.400000,8.0,14.298,31.403,368.5,-0.14
2023-01-13 15:32:32.600000,8.02,14.286,31.408,368.5,-0.14
