Datetime,Pressure,Temperature,Salinity,Oxygen,Turbidity
2023-01-14 07:52:51,0.91,17.166,20.222,287.9,2.62
2023-01-14 07:52:51.200000,0.93,17.166,20.223,287.9,2.62
2023-01-14 07:52:51.400000,0.95,17.167,20.224,287.9,2.62
2023-01-14 07:52:51.600000,1.01,17.166,20.223,287.9,2.62
2023-01-14 07:52:51.800000,1.07,17.166,20.229,287.9,2.62
2023-01-14 07:52:52,1.16,17.168,20.261,287.9,2.62
2023-01-14 07:52:52.200000,1.26,17.165,20.288,287.9,2.57
2023-01-14 07:52:52.400000,1.33,17.163,20.307,287.9,2.57
2023-01-14 07:52:52.600000,1.45,17.165,20.332,287.9,2.57
2023-01-14 07:52:52.800000,1.56,17.172,20.353,287.9,2.57
2023-01-14 07:52:53,1.66,17.188,20.422,287.9,2.57
2023-01-14 07:52:53.200000,1.79,17.219,20.53,287.9,2.57
2023-01-14 07:52:53.400000,1.9,17.251,20.625,287.9,2.53
2023-01-14 07:52:53.600000,2.06,17.293,20.692,287.9,2.53
2023-01-14 07:52:53.800000,2.23,17.306,20.727,287.9,2.53
2023-01-14 07:52:54,2.36,17.319,20.766,287.9,2.53
2023-01-14 07:52:54.200000,2.48,17.348,20.861,287.9,2.53
2023-01-14 07:52:54.400000,2.65,17.363,20.938,287.9,2.47
2023-01-14 07:52:54.600000,2.78,17.371,21.02,287.9,2.47
2023-01-14 07:52:54.800000,2.97,17.381,21.126,287.9,2.47
2023-01-14 07:52:55,3.05,17.391,21.179,287.9,2.47
2023-01-14 07:52:55.200000,3.18,17.431,21.315,287.9,2.47
2023-01-14 07:52:55.400000,3.31,17.433,21.448,287.9,2.47
2023-01-14 07:52:55.600000,3.45,17.419,21.496,287.9,2.4
2023-01-14 07:52:55.800000,3.58,17.41,21.518,287.9,2.4
2023-01-14 07:52:56,3.77,17.4,21.528,287.9,2.4
2023-01-14 07:52:56.200000,3.83,17.389,21.545,287.9,2.4
2023-01-14 07:52:56.400000,3.94,17.385,21.577,287.3,2.4
2023-01-14 07:52:56.600000,4.06,17.391,21.623,287.3,2.31
2023-01-14 07:52:56.800000,4.21,17.4,21.692,287.3,2.31
2023-01-14 07:52:57,4.28,17.413,21.763,287.3,2.31
2023-01-14 07:52:57.200000,4.4,17.417,21.794,287.3,2.31
2023-01-14 07:52:57.400000,4.49,17.418,21.801,287.3,2.31
2023-01-14 07:52:57.600000,4.61,17.421,21.807,287.3,2.31
2023-01-14 07:52:57.800000,4.72,17.421,21.819,287.3,2.2
2023-01-14 07:52:58,4.86,17.424,21.825,287.3,2.2
2023-01-14 07:52:58.200000,4.97,17.426,21.843,287.3,2.2
2023-01-14 07:52:58.400000,5.08,17.439,21.896,287.3,2.2
2023-01-14 07:52:58.600000,5.24,17.479,21.991,287.3,2.2
2023-01-14 07:52:58.800000,5.37,17.567,22.128,287.3,2.2
2023-01-14 07:52:59,5.5,17.613,22.193,287.3,2.09
2023-01-14 07:52:59.200000,5.64,17.674,22.224,287.3,2.09
2023-01-14 07:52:59.400000,5.75,17.702,22.419,286.1,2.09
2023-01-14 07:52:59.600000,5.94,17.784,22.6,286.1,2.09
2023-01-14 07:52:59.800000,6.04,17.83,22.831,286.1,2.09
2023-01-14 07:53:00,6.23,17.835,23.037,286.1,1.98
2023-01-14 07:53:00.200000,6.32,17.691,23.564,286.1,1.98
2023-01-14 07:53:00.400000,6.44,16.897,25.344,286.1,1.98
2023-01-14 07:53:00.600000,6.61,16.395,27.271,286.1,1.98
2023-01-14 07:53:00.800000,6.74,16.155,28.387,286.1,1.98
2023-01-14 07:53:01,6.86,15.786,29.392,286.1,1.98
2023-01-14 07:53:01.200000,6.99,15.577,30.167,286.1,1.86
2023-01-14 07:53:01.400000,7.14,15.429,30.43,286.1,1.86
2023-01-14 07:53:01.600000,7.24,15.297,30.714,286.1,1.86
2023-01-14 07:53:01.800000,7.37,15.222,30.873,286.1,1.86
2023-01-14 07:53:02,7.5,15.086,31.014,286.1,1.86
2023-01-14 07:53:02.200000,7.67,15.0,31.103,286.1,1.75
2023-01-14 07:53:02.400000,7.81,14.884,31.194,296.1,1.75
2023-01-14 07:53:02.600000,7.92,14.754,31.27,296.1,1.75
2023-01-14 07:53:02.800000,8.07,14.662,31.316,296.1,1.75
2023-01-14 07:53:03,8.23,14.589,31.348,296.1,1.75
2023-01-14 07:53:03.200000,8.32,14.535,31.367,296.1,1.75
2023-01-14 07:53:03.400000,8.49,14.47,31.392,296.1,1.64
2023-01-14 07:53:03.600000,8.65,14.406,31.398,296.1,1.64
2023-01-14 07:53:03.800000,8.8,14.375,31.408,296.1,1.64
2023-01-14 07:53:04,8.99,14.356,31.413,296.1,1.64
2023-01-14 07:53:04.200000,9.14,14.304,31.422,296.1,1.64
2023-01-14 07:53:04.400000,9.26,14.263,31.435,296.1,1.53
2023-01-14 07:53:04.600000,9.41,14.168,31.47,296.1,1.53
2023-01-14 07:53:04.800000,9.56,13.975,31.524,296.1,1.53
2023-01-14 07:53:05,9.71,13.885,31.536,296.1,1.53
2023-01-14 07:53:05.200000,9.85,13.751,31.578,296.1,1.53
2023-01-14 07:53:05.400000,9.96,13.671,31.601,343.4,1.53
2023-01-14 07:53:05.600000,10.15,13.585,31.637,343.4,1.42
2023-01-14 07:53:05.800000,10.21,13.471,31.656,343.4,1.42
2023-01-14 07:53:06,10.4,13.442,31.637,343.4,1.42
2023-01-14 07:53:06.200000,10.49,13.418,31.625,343.4,1.42
2023-01-14 07:53:06.300000,10.61,13.385,31.648,343.4,1.42
2023-01-14 07:53:06.500000,10.76,13.349,31.669,343.4,1.42
2023-01-14 07:53:06.700000,10.91,13.332,31.664,343.4,1.31
2023-01-14 07:53:06.900000,10.99,13.289,31.67,343.4,1.31
2023-01-14 07:53:07.200000,11.12,13.239,31.683,343.4,1.31
2023-01-14 07:53:07.300000,11.24,13.253,31.668,343.4,1.31
2023-01-14 07:53:07.500000,11.31,13.261,31.658,343.4,1.31
2023-01-14 07:53:07.700000,11.45,13.191,31.7,343.4,1.22
2023-01-14 07:53:07.900000,11.58,13.167,31.704,343.4,1.22
2023-01-14 07:53:08.100000,11.71,13.16,31.701,343.4,1.22
2023-01-14 07:53:08.300000,11.77,13.154,31.695,352.9,1.22
2023-01-14 07:53:08.600000,11.9,13.147,31.687,352.9,1.22
2023-01-14 07:53:08.700000,12.05,13.127,31.698,352.9,1.22
2023-01-14 07:53:08.900000,12.19,13.098,31.713,352.9,1.11
2023-01-14 07:53:09.100000,12.36,13.078,31.716,352.9,1.11
2023-01-14 07:53:09.300000,12.42,13.02,31.742,352.9,1.11
2023-01-14 07:53:09.500000,12.53,12.99,31.755,352.9,1.11
2023-01-14 07:53:09.700000,12.68,12.952,31.775,352.9,1.11
2023-01-14 07:53:09.900000,12.82,12.918,31.794,352.9,1.01
2023-01-14 07:53:10.100000,12.91,12.885,31.811,352.9,1.01
2023-01-14 07:53:10.300000,13.1,12.859,31.812,352.9,1.01
2023-01-14 07:53:10.500000,13.16,12.832,31.816,352.9,1.01
2023-01-14 07:53:10.700000,13.31,12.782,31.847,352.9,1.01
2023-01-14 07:53:10.900000,13.41,12.765,31.845,352.9,1.01
2023-01-14 07:53:11.100000,13.5,12.758,31.836,352.9,0.91
2023-01-14 07:53:11.300000,13.67,12.703,31.865,351.2,0.91
2023-01-14 07:53:11.500000,13.73,12.705,31.853,351.2,0.91
2023-01-14 07:53:11.700000,13.83,12.708,31.837,351.2,0.91
2023-01-14 07:53:11.900000,14.02,12.626,31.89,351.2,0.91
2023-01-14 07:53:12.100000,14.11,12.578,31.907,351.2,0.91
2023-01-14 07:53:12.300000,14.24,12.57,31.902,351.2,0.82
2023-01-14 07:53:12.500000,14.3,12.53,31.908,351.2,0.82
2023-01-14 07:53:12.700000,14.42,12.472,31.909,351.2,0.82
2023-01-14 07:53:12.900000,14.55,12.473,31.893,351.2,0.82
