Datetime,Pressure,Temperature,Salinity,Oxygen,Turbidity
2023-01-14 09:04:05.100000,31.9,11.023,32.235,208.3,-0.48
2023-01-14 09:04:05.300000,31.75,11.023,32.231,208.3,-0.48
2023-01-14 09:04:05.500000,31.61,11.022,32.229,208.3,-0.48
2023-01-14 09:04:05.700000,31.48,11.024,32.232,208.3,-0.48
2023-01-14 09:04:05.900000,31.31,11.028,32.23,208.3,-0.48
2023-01-14 09:04:06.100000,31.14,11.028,32.229,208.3,-0.48
2023-01-14 09:04:06.300000,30.93,11.024,32.226,208.3,-0.48
2023-01-14 09:04:06.500000,30.85,11.025,32.225,208.3,-0.48
2023-01-14 09:04:06.700000,30.76,11.02,32.228,208.3,-0.48
2023-01-14 09:04:06.900000,30.62,11.016,32.227,208.1,-0.48
2023-01-14 09:04:07.100000,30.47,11.009,32.222,208.1,-0.48
2023-01-14 09:04:07.300000,30.32,11.01,32.222,208.1,-0.48
2023-01-14 09:04:07.500000,30.11,11.01,32.219,208.1,-0.48
2023-01-14 09:04:07.700000,29.92,11.009,32.218,208.1,-0.48
2023-01-14 09:04:07.900000,29.77,11.009,32.217,208.1,-0.48
2023-01-14 09:04:08.100000,29.73,11.008,32.219,208.1,-0.48
2023-01-14 09:04:08.300000,29.63,11.008,32.218,208.1,-0.48
2023-01-14 09:04:08.500000,29.56,11.009,32.218,208.1,-0.48
2023-01-14 09:04:08.700000,29.48,11.009,32.219,208.1,-0.48
2023-01-14 09:04:08.900000,29.42,11.01,32.216,208.1,-0.48
2023-01-14 09:04:09.100000,29.27,11.011,32.218,208.1,-0.49
2023-01-14 09:04:09.300000,29.14,11.014,32.215,208.1,-0.49
2023-01-14 09:04:09.500000,28.91,11.023,32.213,208.1,-0.49
2023-01-14 09:04:09.700000,28.83,11.024,32.215,208.1,-0.49
2023-01-14 09:04:09.900000,28.7,11.025,32.212,207.2,-0.49
2023-01-14 09:04:10.100000,28.66,11.025,32.213,207.2,-0.49
2023-01-14 09:04:10.300000,28.55,11.028,32.21,207.2,-0.49
